PSNR,SSIM,filename
17.912615903332366,0.6114393421192632,100_20220705_3_20220705_173034_44.mat
18.378203048166025,0.645952268006901,100_20220705_3_20220705_173034_45.mat
18.9116422651875,0.6538528932501108,100_20220705_3_20220705_173034_46.mat
18.101002352231006,0.6459773446757499,100_20220705_3_20220705_173034_47.mat
18.245228935165592,0.6509110747044825,100_20220705_3_20220705_173034_48.mat
17.497339055445448,0.62481423291583,100_20220705_3_20220705_173034_49.mat
17.645354482171197,0.626606513002363,100_20220705_3_20220705_173034_50.mat
18.342595640215997,0.638705472420522,100_20220705_3_20220705_173034_51.mat
18.460669209074755,0.6413361842490286,100_20220705_3_20220705_173034_52.mat
18.223440873818994,0.6008711885089981,100_20220705_3_20220705_173034_53.mat
17.869525433356312,0.5716229505280147,100_20220705_3_20220705_173034_54.mat
16.155044888289517,0.5034336984591914,100_20220705_3_20220705_173034_55.mat
17.060621485125512,0.5305767797613893,100_20220705_3_20220705_173034_56.mat
18.996685766978654,0.6124388618424204,100_20220705_3_20220705_173034_57.mat
18.745549198122006,0.5922927731955887,100_20220705_3_20220705_173034_58.mat
18.732388127281602,0.593383116165064,100_20220705_3_20220705_173034_59.mat
19.183743258915985,0.6061770100757095,100_20220705_3_20220705_173034_60.mat
19.054065079956285,0.5993769890208231,100_20220705_3_20220705_173034_61.mat
19.742777925882294,0.6289013589778798,100_20220705_3_20220705_173034_62.mat
19.683035766581437,0.6342801016989704,100_20220705_3_20220705_173034_63.mat
19.733261763859907,0.6334309903052173,100_20220705_3_20220705_173034_64.mat
18.55211444889026,0.578941140649036,100_20220705_3_20220705_173034_65.mat
18.178070632695228,0.5626094086993746,100_20220705_3_20220705_173034_66.mat
19.242387491760528,0.6288788847857448,100_20220705_3_20220705_173034_67.mat
18.866304476091102,0.5635940456073433,100_20220705_3_20220705_173034_68.mat
18.812016778375646,0.5613094091943154,100_20220705_3_20220705_173034_69.mat
19.661335517039863,0.6064646983032342,100_20220705_3_20220705_173034_70.mat
20.187690692091557,0.6586410009805619,100_20220705_3_20220705_173034_71.mat
19.555551797648192,0.6677668185867184,100_20220705_3_20220705_173034_72.mat
19.549088629944233,0.671916821456247,100_20220705_3_20220705_173034_73.mat
19.5064446931965,0.6698212123456818,100_20220705_3_20220705_173034_74.mat
19.425071989975542,0.6678136407701678,100_20220705_3_20220705_173034_75.mat
19.827746114105114,0.6605360202694494,100_20220705_3_20220705_173034_76.mat
19.33921077176437,0.6619196801213867,100_20220705_3_20220705_173034_77.mat
19.21469600798196,0.6562568831677037,100_20220705_3_20220705_173034_78.mat
18.664444424730434,0.6254468480744432,100_20220705_3_20220705_173034_79.mat
19.13968002947033,0.6553505187022369,100_20220705_3_20220705_173034_80.mat
16.253763573747236,0.5698403009566855,100_20220705_3_20220705_173034_81.mat
16.552108414025334,0.5822893366077057,100_20220705_3_20220705_173034_82.mat
18.40823124831153,0.6562491340943745,100_20220705_3_20220705_173034_83.mat
18.26222879377768,0.6534539329626596,100_20220705_3_20220705_173034_84.mat
17.854359944579013,0.6362688643050931,100_20220705_3_20220705_173034_85.mat
17.380686109050842,0.6172000874650747,100_20220705_3_20220705_173034_86.mat
18.14253105908498,0.6664810050697823,100_20220705_3_20220705_173034_87.mat
17.181988216634423,0.6501303584892048,100_20220705_3_20220705_173034_88.mat
16.740653115074842,0.6334353301912246,100_20220705_3_20220705_173034_89.mat
17.338360780679093,0.6635587195141651,100_20220705_3_20220705_173034_90.mat
17.056508075206832,0.6611136595568337,100_20220705_3_20220705_173034_91.mat
16.24714915924591,0.6333432307062333,100_20220705_3_20220705_173034_92.mat
16.211931006093828,0.6380115757568264,100_20220705_3_20220705_173034_93.mat
16.528596828408475,0.6577345109234494,100_20220705_3_20220705_173034_94.mat
16.004717455144235,0.644613706558264,100_20220705_3_20220705_173034_95.mat
15.317561833329849,0.6434649609207342,100_20220705_3_20220705_173034_96.mat
16.048707782578564,0.6821947437335472,100_20220705_3_20220705_173034_97.mat
15.675633828934911,0.6819961601480834,100_20220705_3_20220705_173034_98.mat
15.853053771822347,0.6882295932755013,100_20220705_3_20220705_173034_99.mat
15.313101783461143,0.6710994961821171,100_20220705_3_20220705_173034_100.mat
15.181081264146808,0.6966258503135888,100_20220705_3_20220705_173034_101.mat
15.05516257067372,0.6994049633554575,100_20220705_3_20220705_173034_102.mat
15.722986211088871,0.7081450557223906,100_20220705_3_20220705_173034_103.mat
15.804306912271924,0.6991168726644811,100_20220705_3_20220705_173034_104.mat
12.465813831610875,0.6355360156747714,100_20220705_3_20220705_173034_105.mat
11.855547105077884,0.6472714781443354,100_20220705_3_20220705_173034_106.mat
13.779518159708676,0.6803866751515433,100_20220705_3_20220705_173034_107.mat
13.215023009230844,0.6822931737227761,100_20220705_3_20220705_173034_108.mat
14.01031305283061,0.6954994828566539,100_20220705_3_20220705_173034_109.mat
14.142913352139459,0.7254926452835296,100_20220705_3_20220705_173034_110.mat
12.606822557343428,0.7158441561014748,100_20220705_3_20220705_173034_111.mat
13.182098100695633,0.7135542922987737,100_20220705_3_20220705_173034_112.mat
11.756269607989967,0.6577720744876696,100_20220705_3_20220705_173034_113.mat
8.34634044644966,0.5462660705063637,100_20220705_3_20220705_173034_114.mat
7.470586497187638,0.48089434826879174,100_20220705_3_20220705_173034_115.mat
7.18924119744783,0.4685346408079566,100_20220705_3_20220705_173034_116.mat
7.377273358455696,0.4642497434326079,100_20220705_3_20220705_173034_117.mat
7.466927890858045,0.4692532386446132,100_20220705_3_20220705_173034_118.mat
7.3801345967354095,0.4440875032870043,100_20220705_3_20220705_173034_119.mat
7.616749182744201,0.44402965656674326,100_20220705_3_20220705_173034_120.mat
8.001388693633695,0.4540731142159596,100_20220705_3_20220705_173034_121.mat
7.988568798089661,0.4424259717323029,100_20220705_3_20220705_173034_122.mat
7.696815469123651,0.4207301644711465,100_20220705_3_20220705_173034_123.mat
8.215175831724943,0.4446455430566208,100_20220705_3_20220705_173034_124.mat
8.266269051495103,0.4421962453788794,100_20220705_3_20220705_173034_125.mat
8.176690027535923,0.395582294658012,100_20220705_3_20220705_173034_126.mat
8.48000319084796,0.46552779175136033,100_20220705_3_20220705_173034_127.mat
9.889901749516762,0.5242898410356502,100_20220706_1_20220706_162432_0.mat
12.490626482373502,0.5704754636616631,100_20220706_1_20220706_162432_1.mat
12.15436050555187,0.5605611640250442,100_20220706_1_20220706_162432_2.mat
13.283421164357224,0.5766121115809696,100_20220706_1_20220706_162432_3.mat
14.213100175825879,0.5857673210948,100_20220706_1_20220706_162432_4.mat
13.60416568243615,0.5758954988560392,100_20220706_1_20220706_162432_5.mat
10.087387351775462,0.5092763573130178,100_20220706_1_20220706_162432_6.mat
12.730094022310785,0.549431963626771,100_20220706_1_20220706_162432_7.mat
12.029410505962627,0.5290565161844321,100_20220706_1_20220706_162432_8.mat
12.488496423669957,0.5288601888437959,100_20220706_1_20220706_162432_9.mat
11.328390520484962,0.5151650870037027,100_20220706_1_20220706_162432_10.mat
13.587140729613601,0.5648152870190997,100_20220706_1_20220706_162432_11.mat
11.170898333583859,0.5168644520086755,100_20220706_1_20220706_162432_12.mat
11.598585958673798,0.5187792921699276,100_20220706_1_20220706_162432_13.mat
12.05944844613022,0.5209845593133787,100_20220706_1_20220706_162432_14.mat
14.329271579120793,0.5844970620795297,100_20220706_1_20220706_162432_15.mat
13.151477954971348,0.5913242321300457,100_20220706_1_20220706_162432_16.mat
14.579438648871776,0.618160482308983,100_20220706_1_20220706_162432_17.mat
14.550042784071719,0.6222502352873609,100_20220706_1_20220706_162432_18.mat
14.131688667634014,0.612685296272578,100_20220706_1_20220706_162432_19.mat
8.049417019563789,0.4764455332601558,100_20220706_1_20220706_162432_20.mat
8.7361196290548,0.4749340122685068,100_20220706_1_20220706_162432_21.mat
12.629580667978859,0.5323750617071608,100_20220706_1_20220706_162432_22.mat
12.210573525196974,0.509002969199808,100_20220706_1_20220706_162432_23.mat
10.854758292367189,0.4829197772171596,100_20220706_1_20220706_162432_24.mat
10.702048459363755,0.46739218544408967,100_20220706_1_20220706_162432_25.mat
10.8929663363309,0.4698098538963235,100_20220706_1_20220706_162432_26.mat
12.330134469905785,0.48946125039237454,100_20220706_1_20220706_162432_27.mat
13.069842868410955,0.5047238812969057,100_20220706_1_20220706_162432_28.mat
9.625570056540479,0.4483810745744522,100_20220706_1_20220706_162432_29.mat
8.247271910644137,0.4156218364032865,100_20220706_1_20220706_162432_30.mat
11.50934431328458,0.4598255554326751,100_20220706_1_20220706_162432_31.mat
12.730441414101492,0.47386095894474384,100_20220706_1_20220706_162432_32.mat
12.536333789549545,0.46985901293433097,100_20220706_1_20220706_162432_33.mat
12.711973308462923,0.4722510525568426,100_20220706_1_20220706_162432_34.mat
10.396697007223178,0.4409883286532462,100_20220706_1_20220706_162432_35.mat
13.462616699462146,0.5019694567583507,100_20220706_1_20220706_162432_36.mat
12.823866030263058,0.48014931490207047,100_20220706_1_20220706_162432_37.mat
9.800313199264002,0.4235288229367276,100_20220706_1_20220706_162432_38.mat
12.368651567529659,0.4798686304954601,100_20220706_1_20220706_162432_39.mat
14.456693761005104,0.5101575375393042,100_20220706_1_20220706_162432_40.mat
13.561491933934187,0.4857691183191136,100_20220706_1_20220706_162432_41.mat
10.46375908918373,0.41469420489783376,100_20220706_1_20220706_162432_42.mat
10.543249509410515,0.4248713257446772,100_20220706_1_20220706_162432_43.mat
13.442086588298444,0.47411392875863134,100_20220706_1_20220706_162432_44.mat
14.517310268738107,0.493998296467579,100_20220706_1_20220706_162432_45.mat
14.600413457016463,0.5134381921496072,100_20220706_1_20220706_162432_46.mat
14.882071948317396,0.5585548781759859,100_20220706_1_20220706_162432_47.mat
15.019565871889943,0.5718861975824725,100_20220706_1_20220706_162432_48.mat
14.379493070529781,0.5410520739587008,100_20220706_1_20220706_162432_49.mat
11.243226293642563,0.47841265770003466,100_20220706_1_20220706_162432_50.mat
11.046092978317043,0.48424109832404605,100_20220706_1_20220706_162432_51.mat
11.62519642629626,0.4924460637311467,100_20220706_1_20220706_162432_52.mat
14.602824917081854,0.5036134518474695,100_20220706_1_20220706_162432_53.mat
12.805684920018335,0.4527606861822412,100_20220706_1_20220706_162432_54.mat
14.437247954059401,0.47561597756830737,100_20220706_1_20220706_162432_55.mat
13.206260025122234,0.47292223538664785,100_20220706_1_20220706_162432_56.mat
14.674908524055628,0.5139954549935999,100_20220706_1_20220706_162432_57.mat
14.870014858835939,0.4766537415549318,100_20220706_1_20220706_162432_58.mat
15.698655950723078,0.4649257064243449,100_20220706_1_20220706_162432_59.mat
15.739514743685959,0.47596886724941384,100_20220706_1_20220706_162432_60.mat
14.59556674443746,0.45621240828214427,100_20220706_1_20220706_162432_61.mat
13.918875331085701,0.44926144548196445,100_20220706_1_20220706_162432_62.mat
11.515918318325223,0.41055477535171736,100_20220706_1_20220706_162432_63.mat
13.351824542239596,0.43074249325377006,100_20220706_1_20220706_162432_64.mat
12.98131343801626,0.4490147372058686,100_20220706_1_20220706_162432_65.mat
13.272761481738245,0.4527427851025243,100_20220706_1_20220706_162432_66.mat
14.599983415516514,0.44763852446532104,100_20220706_1_20220706_162432_67.mat
14.001453281424915,0.44486073019876166,100_20220706_1_20220706_162432_68.mat
14.97418079910422,0.4810872353810143,100_20220706_1_20220706_162432_69.mat
14.71048410702256,0.4752575038860557,100_20220706_1_20220706_162432_70.mat
12.501905090666733,0.4358545273167972,100_20220706_1_20220706_162432_71.mat
12.573707880259102,0.4119276601214786,100_20220706_1_20220706_162432_72.mat
14.30352713998166,0.44488739538058925,100_20220706_1_20220706_162432_73.mat
13.484619526287684,0.44944982984777115,100_20220706_1_20220706_162432_74.mat
12.174407108525568,0.4359218753018686,100_20220706_1_20220706_162432_75.mat
13.184880063626004,0.4612816810845609,100_20220706_1_20220706_162432_76.mat
12.814906366872538,0.48357875840235404,100_20220706_1_20220706_162432_77.mat
12.391291056087221,0.47081471059024116,100_20220706_1_20220706_162432_78.mat
14.86267895004617,0.5051673070331069,100_20220706_1_20220706_162432_79.mat
13.593487487212094,0.4899094376971712,100_20220706_1_20220706_162432_80.mat
14.93271609505737,0.510513566716471,100_20220706_1_20220706_162432_81.mat
14.178450614438429,0.5146970397587429,100_20220706_1_20220706_162432_82.mat
14.236864765674955,0.5062759938872505,100_20220706_1_20220706_162432_83.mat
12.931101401329093,0.49566779307679537,100_20220706_1_20220706_162432_84.mat
12.349093837982313,0.498717373805217,100_20220706_1_20220706_162432_85.mat
14.950714913833945,0.5400166795783798,100_20220706_1_20220706_162432_86.mat
13.132569684389146,0.5144021843563025,100_20220706_1_20220706_162432_87.mat
15.217905018862313,0.5517922475743747,100_20220706_1_20220706_162432_88.mat
15.092879133500265,0.5523693323128204,100_20220706_1_20220706_162432_89.mat
14.19368384350669,0.5365229496187778,100_20220706_1_20220706_162432_90.mat
11.947878715635326,0.5332591440094036,100_20220706_1_20220706_162432_91.mat
12.788320768016616,0.5454223228098949,100_20220706_1_20220706_162432_92.mat
11.14622758523835,0.5343781624513709,100_20220706_1_20220706_162432_93.mat
11.858931275885311,0.5531306579702986,100_20220706_1_20220706_162432_94.mat
14.286995432011476,0.5888977440366981,100_20220706_1_20220706_162432_95.mat
12.31516196073528,0.5766864378671839,100_20220706_1_20220706_162432_96.mat
11.348119209007683,0.5684277669915864,100_20220706_1_20220706_162432_97.mat
11.23329356989242,0.5800669068019706,100_20220706_1_20220706_162432_98.mat
12.621100478561209,0.6259702109369054,100_20220706_1_20220706_162432_99.mat
10.460293769720131,0.6035958891770846,100_20220706_1_20220706_162432_100.mat
10.51119176603304,0.5898428368890466,100_20220706_1_20220706_162432_101.mat
11.944150543638026,0.6073538803562504,100_20220706_1_20220706_162432_102.mat
7.248270714795727,0.5625781856925545,100_20220706_1_20220706_162432_103.mat
9.133820186455852,0.6044722301929557,100_20220706_1_20220706_162432_104.mat
10.003717612249307,0.6289732013738709,100_20220706_1_20220706_162432_105.mat
7.571296745702076,0.6224498213297499,100_20220706_1_20220706_162432_106.mat
7.897294768809182,0.6467918312734231,100_20220706_1_20220706_162432_107.mat
8.316792127232803,0.6633093452812423,100_20220706_1_20220706_162432_108.mat
8.554506972723154,0.6689355007417856,100_20220706_1_20220706_162432_109.mat
7.878241295432621,0.4694183345420941,100_20220706_1_20220706_162432_110.mat
7.532011925558471,0.41028915218844714,100_20220706_1_20220706_162432_111.mat
7.543413262480799,0.4164708113121624,100_20220706_1_20220706_162432_112.mat
7.659111942493348,0.43149202920880475,100_20220706_1_20220706_162432_113.mat
7.750523137705799,0.43379320303491437,100_20220706_1_20220706_162432_114.mat
8.33514161458785,0.558798745980998,100_20220706_1_20220706_162432_115.mat
8.329137635680343,0.5668969915952171,100_20220706_1_20220706_162432_116.mat
8.326407644197184,0.5698826406635794,100_20220706_1_20220706_162432_117.mat
8.282632387448327,0.545535923301363,100_20220706_1_20220706_162432_118.mat
8.218440910057806,0.4856425903056027,100_20220706_1_20220706_162432_119.mat
8.282527789680433,0.49303580692450877,100_20220706_1_20220706_162432_120.mat
8.452341161654523,0.5472753087478852,100_20220706_1_20220706_162432_121.mat
,,100_20220706_1_20220706_162432_122.mat
,,100_20220706_1_20220706_162432_123.mat
8.307431254670812,0.48371935836713903,100_20220706_1_20220706_162432_124.mat
8.509621791870538,0.5404455511520623,100_20220706_1_20220706_162432_125.mat
8.52366657897959,0.5182130324127354,100_20220706_1_20220706_162432_126.mat
8.588339262772553,0.5239245911380289,100_20220706_1_20220706_162432_127.mat
17.334507780796823,0.6998641543501818,100_20220706_3_20220706_162537_0.mat
17.051387854175747,0.6960560193661524,100_20220706_3_20220706_162537_1.mat
17.35447202448396,0.6917156209846543,100_20220706_3_20220706_162537_2.mat
17.280626434935836,0.6894651718977006,100_20220706_3_20220706_162537_3.mat
18.078142196703546,0.6976814909392165,100_20220706_3_20220706_162537_4.mat
17.374778479705245,0.6911497567053776,100_20220706_3_20220706_162537_5.mat
16.350217661872485,0.6663077982582198,100_20220706_3_20220706_162537_6.mat
16.20004434058657,0.6645730971775388,100_20220706_3_20220706_162537_7.mat
15.736652727244824,0.6562267907940152,100_20220706_3_20220706_162537_8.mat
16.27474578682239,0.6641617546961203,100_20220706_3_20220706_162537_9.mat
17.285793278441147,0.6595821119878859,100_20220706_3_20220706_162537_10.mat
16.661919258635926,0.646417136110328,100_20220706_3_20220706_162537_11.mat
16.852608449617165,0.6274539487805155,100_20220706_3_20220706_162537_12.mat
17.88121629419462,0.631438728391798,100_20220706_3_20220706_162537_13.mat
16.511239822944045,0.593380267456194,100_20220706_3_20220706_162537_14.mat
16.1565204831073,0.5586071601061122,100_20220706_3_20220706_162537_15.mat
17.89730533923914,0.613129747999484,100_20220706_3_20220706_162537_16.mat
18.694849073476142,0.6170919381316828,100_20220706_3_20220706_162537_17.mat
18.24243645489247,0.6071330631861034,100_20220706_3_20220706_162537_18.mat
17.040981274183128,0.5997834966988496,100_20220706_3_20220706_162537_19.mat
17.742961560691523,0.6016864451697103,100_20220706_3_20220706_162537_20.mat
16.33355063784235,0.5429938791820494,100_20220706_3_20220706_162537_21.mat
16.236004072867377,0.5134108988455361,100_20220706_3_20220706_162537_22.mat
16.079055651686986,0.5098135775756129,100_20220706_3_20220706_162537_23.mat
17.55356776241918,0.5478708875819293,100_20220706_3_20220706_162537_24.mat
19.657760278551205,0.6034461409463511,100_20220706_3_20220706_162537_25.mat
19.265087171181023,0.5864386714954941,100_20220706_3_20220706_162537_26.mat
17.438430144065634,0.5534538641541381,100_20220706_3_20220706_162537_27.mat
16.034889070985262,0.5456165604683983,100_20220706_3_20220706_162537_28.mat
16.464300025916838,0.5693595210706835,100_20220706_3_20220706_162537_29.mat
18.438813702944888,0.6137267211007867,100_20220706_3_20220706_162537_30.mat
19.264156634732707,0.6271877300592896,100_20220706_3_20220706_162537_31.mat
18.325235818129418,0.629897008132968,100_20220706_3_20220706_162537_32.mat
18.064668311404777,0.6553612926122345,100_20220706_3_20220706_162537_33.mat
17.650766467559045,0.6628730514923149,100_20220706_3_20220706_162537_34.mat
18.108945287499424,0.6603215624616716,100_20220706_3_20220706_162537_35.mat
18.79531994084714,0.6623513743082622,100_20220706_3_20220706_162537_36.mat
17.550633339819196,0.6477506101932345,100_20220706_3_20220706_162537_37.mat
18.405093829529477,0.6515749428435473,100_20220706_3_20220706_162537_38.mat
17.799478930997324,0.6473562742553466,100_20220706_3_20220706_162537_39.mat
16.846338138346376,0.6189902578002902,100_20220706_3_20220706_162537_40.mat
18.105913405965335,0.6425017947501149,100_20220706_3_20220706_162537_41.mat
17.912414287293295,0.6321689343345797,100_20220706_3_20220706_162537_42.mat
18.59904121535615,0.6428856350550521,100_20220706_3_20220706_162537_43.mat
18.834441481090394,0.6279032173698607,100_20220706_3_20220706_162537_44.mat
18.888273622260158,0.6279701741499343,100_20220706_3_20220706_162537_45.mat
19.06745627179469,0.626535903472961,100_20220706_3_20220706_162537_46.mat
19.7938613661163,0.6390621393461707,100_20220706_3_20220706_162537_47.mat
19.526607391793288,0.6249844116344988,100_20220706_3_20220706_162537_48.mat
20.340561893727866,0.6367999294018939,100_20220706_3_20220706_162537_49.mat
20.1399245041492,0.6265307303685875,100_20220706_3_20220706_162537_50.mat
20.57129989432231,0.6318268619629727,100_20220706_3_20220706_162537_51.mat
20.032699120017426,0.6324988395336198,100_20220706_3_20220706_162537_52.mat
19.861344663525717,0.6127068968058449,100_20220706_3_20220706_162537_53.mat
20.41985401376994,0.6404873601932171,100_20220706_3_20220706_162537_54.mat
20.607844934684366,0.6434942787263205,100_20220706_3_20220706_162537_55.mat
20.29130451246794,0.6248440473205189,100_20220706_3_20220706_162537_56.mat
20.531106903641863,0.6323595341304002,100_20220706_3_20220706_162537_57.mat
20.955505490979867,0.6597380434961084,100_20220706_3_20220706_162537_58.mat
20.84692654792844,0.6562238008893656,100_20220706_3_20220706_162537_59.mat
20.42634187382152,0.6480544191097494,100_20220706_3_20220706_162537_60.mat
20.334110411859943,0.639875930968796,100_20220706_3_20220706_162537_61.mat
19.34195253721537,0.5802968372393591,100_20220706_3_20220706_162537_62.mat
19.758127996484614,0.6133674015903812,100_20220706_3_20220706_162537_63.mat
20.563155559212024,0.6651241622645071,100_20220706_3_20220706_162537_64.mat
20.581720991404403,0.6597554248338713,100_20220706_3_20220706_162537_65.mat
20.10160093679537,0.6682577702116556,100_20220706_3_20220706_162537_66.mat
19.75453825077097,0.6646932784565126,100_20220706_3_20220706_162537_67.mat
19.610191080340652,0.6621332734582014,100_20220706_3_20220706_162537_68.mat
20.090234894448,0.6423605191911953,100_20220706_3_20220706_162537_69.mat
20.049488863355556,0.6209736917043438,100_20220706_3_20220706_162537_70.mat
20.086540394424773,0.6123681121319985,100_20220706_3_20220706_162537_71.mat
20.418887463211576,0.6520811146590906,100_20220706_3_20220706_162537_72.mat
20.13635924207965,0.643266666443569,100_20220706_3_20220706_162537_73.mat
19.38434409632811,0.6555265959266563,100_20220706_3_20220706_162537_74.mat
19.400118402254634,0.6482396678664905,100_20220706_3_20220706_162537_75.mat
19.53339753837405,0.6567629118557645,100_20220706_3_20220706_162537_76.mat
18.551367735711132,0.6534093165960193,100_20220706_3_20220706_162537_77.mat
18.917770907231976,0.6656722850134282,100_20220706_3_20220706_162537_78.mat
18.215291368143596,0.6592322243906941,100_20220706_3_20220706_162537_79.mat
17.813339736491013,0.6464543897222736,100_20220706_3_20220706_162537_80.mat
18.050335329628236,0.6725397026254761,100_20220706_3_20220706_162537_81.mat
17.70212102961161,0.6711130430735839,100_20220706_3_20220706_162537_82.mat
18.098183589903773,0.6779831121546278,100_20220706_3_20220706_162537_83.mat
18.17558100801882,0.6737470897987746,100_20220706_3_20220706_162537_84.mat
17.608757941011067,0.6690050853023962,100_20220706_3_20220706_162537_85.mat
15.865706890234431,0.6600593748538182,100_20220706_3_20220706_162537_86.mat
17.22254318761585,0.6881456187315389,100_20220706_3_20220706_162537_87.mat
16.83833524191364,0.6915500577132362,100_20220706_3_20220706_162537_88.mat
16.00581645334916,0.6871665592634714,100_20220706_3_20220706_162537_89.mat
16.206481156449982,0.7025278186744074,100_20220706_3_20220706_162537_90.mat
16.7018780204658,0.7158587886163456,100_20220706_3_20220706_162537_91.mat
16.2236419082146,0.7217475561693931,100_20220706_3_20220706_162537_92.mat
16.566159418289207,0.730889008497983,100_20220706_3_20220706_162537_93.mat
15.166018238012358,0.6589088322256834,100_20220706_3_20220706_162537_94.mat
15.67549290674339,0.6752821484116363,100_20220706_3_20220706_162537_95.mat
12.851164662105536,0.6610573875155751,100_20220706_3_20220706_162537_96.mat
11.499093968065637,0.6579339419468258,100_20220706_3_20220706_162537_97.mat
14.905059183587232,0.725968332151657,100_20220706_3_20220706_162537_98.mat
15.131228371228076,0.7415809917371827,100_20220706_3_20220706_162537_99.mat
14.280505849671508,0.7420932321297283,100_20220706_3_20220706_162537_100.mat
9.839014127386728,0.6864763338015736,100_20220706_3_20220706_162537_101.mat
8.594118436988254,0.57015140983121,100_20220706_3_20220706_162537_102.mat
6.523320900687399,0.4228801429097613,100_20220706_3_20220706_162537_103.mat
6.44192135422994,0.4176586149653461,100_20220706_3_20220706_162537_104.mat
6.21629164584842,0.39763324791568266,100_20220706_3_20220706_162537_105.mat
6.277726504766239,0.3966283981784828,100_20220706_3_20220706_162537_106.mat
6.424446187665708,0.3924572838407299,100_20220706_3_20220706_162537_107.mat
5.944084335978177,0.3623520622833876,100_20220706_3_20220706_162537_108.mat
6.105898669361106,0.3673995937892774,100_20220706_3_20220706_162537_109.mat
7.333293203971528,0.403060309134832,100_20220706_3_20220706_162537_110.mat
6.60627045911466,0.39287674982194226,100_20220706_3_20220706_162537_111.mat
6.582682210978948,0.3916055529028862,100_20220706_3_20220706_162537_112.mat
6.566876693070535,0.39234820311661806,100_20220706_3_20220706_162537_113.mat
6.262646354967549,0.37326524324376104,100_20220706_3_20220706_162537_114.mat
6.2139962994015345,0.366590062590821,100_20220706_3_20220706_162537_115.mat
6.509978117181027,0.38098428015657854,100_20220706_3_20220706_162537_116.mat
6.355649752575707,0.3642047716500564,100_20220706_3_20220706_162537_117.mat
6.60388796259685,0.36830864745539044,100_20220706_3_20220706_162537_118.mat
6.739260993533428,0.37466610466061384,100_20220706_3_20220706_162537_119.mat
6.985805122669241,0.3853562960358632,100_20220706_3_20220706_162537_120.mat
7.402953201796825,0.39671882005543746,100_20220706_3_20220706_162537_121.mat
7.104091312371949,0.369776157449427,100_20220706_3_20220706_162537_122.mat
